perf_key,song_name,tempo
76694768_47023959,bubbly,127.97
76694768_49882461,all out of love,108.381
76694768_37129674,let her go,74.897
76779448_23931819,stay rihanna,111.927
76779448_27017777,house of the rising sun,117.2
76779448_25683056,radioactive,136.245
76779448_23574472,wherever you will go,112.027
76779448_27732801,wherever you will go,112.027
76779448_23229751,hallelujah,147.986
76779448_26475825,rocket man,136.637
76779448_28389066,i wont give up,136.703
76779448_23930731,stay rihanna,111.927
76779448_23396454,animal,148.026
76848066_26973475,house of the rising sun,117.2
76848066_26406092,safe and sound capital,117.948
76848066_23566698,somewhere only we know,172.015
76848066_32695847,zombie,166.96
76848066_47580262,toxic,143.04
76848066_38174579,say something great big,141.284
76848066_32695053,true colors,76.669
76848066_26405769,kiss me ,149.936
76848066_42513347,have i told you lately,143.78
76848066_45400287,two black cadillacs,119.991
76852358_37891505,stay rihanna,111.927
76852358_42266122,stay rihanna,111.927
76852358_38531678,colors of the wind,62.659
76852358_47360961,killing me softly,92.409
76852358_28860079,crazy patsy,107.765
76852358_47357142,at last,174.431
76852358_22834761,jingle bell rock,73.564
76852358_38305863,crazy patsy,107.765
76852358_45335544,at last,174.431
76852358_22834987,stay rihanna,111.927
76868786_33249674,hey there delilah,103.973
76868786_31223163,the climb,161.074
76868786_34828179,grenade,110.443
76868786_34829517,say somethin,129.99
76868786_34827591,marry you,144.926
76868786_33249429,let it go,147.464
76868786_34299907,more than this,151.978
76868786_30784797,its all coming back,87.624
76868786_33970750,fireflies,90.002
76868786_39124043,disturbia,124.921
76868918_35069790,america the beautiful,78.709
76868918_27360227,america the beautiful,78.709
76868918_35154191,america the beautiful,78.709
76868918_46780771,america the beautiful,78.709
76868918_42211279,america the beautiful,78.709
76868918_37415549,america the beautiful,78.709
76868918_44971276,america the beautiful,78.709
76868918_44628898,america the beautiful,78.709
76868918_37414930,america the beautiful,78.709
76868918_35719303,america the beautiful,78.709
76909884_21472447,i wont give up,136.703
76909884_21470171,a thousand miles,94.931
76909884_40827853,say something great big,141.284
76909884_42413348,let it go,147.464
76909884_31287874,let it go,147.464
76909884_40814728,let it go,147.464
76909884_40824078,my heart will go on,99.195
76909884_40812952,let it go,147.464
76909884_42417195,landslide,159.375
76909884_40941795,your song,128.172
76930143_41546666,summertime sadness,111.968
76930143_41717427,heart attack,173.968
76930143_41549677,demons,89.938
76930143_23409213,let me love you,94.514
76930143_28104359,stay rihanna,111.927
76930143_27567611,let her go,74.897
76930143_45092599,counting stars,122.017
76930143_44555221,let it go,147.464
76930143_45868665,summer,113.778
76930143_23732977,counting stars,122.017
77021388_42567338,the climb,161.074
77021388_46661601,mamas broken heart,111.989
77021388_41526075,let it go,147.464
77021388_41918383,good girl,80.512
77021388_50223511,give your heart a break,123.026
77021388_42156109,radioactive,136.245
77021388_43081547,let it go,147.464
77021388_42755277,call me maybe,120.069
77021388_41338519,heart attack,173.968
77021388_27281705,applause,139.945
77031751_25260866,the climb,161.074
77031751_25206238,apologize,117.995
77031751_25295162,apologize,117.995
77031751_24260488,gorilla,139.959
77031751_24016778,gorilla,139.959
77031751_24091142,im yours,150.953
77031751_33084651,say something great big,141.284
77031751_25588774,stay rihanna,111.927
77031751_32992522,say something great big,141.284
77031751_25205132,the climb,161.074
77130559_30381034,let it go,147.464
77130559_30738699,summertime sadness,111.968
77130559_30738824,say something great big,141.284
77130559_32084296,try,93.858
77130559_30739246,let it go,147.464
77130559_23037632,because of you,140.039
77130559_22868214,sway,97.012
77130559_32552516,pompeii,127.435
77130559_22418904,for the first time,142.016
77130559_22868684,bye bye bye,172.638
77300542_37440450,on my own,112.663
77300542_37678632,stand by me,118.068
77300542_37217925,its all coming back,87.624
77300542_37433909,achy breaky heart,121.798
77300542_37677938,thats the way it is,93.04
77300542_37442804,my favorite things,114.591
77300542_37438599,stay rihanna,111.927
77300542_37441339,dont rain on my parade,79.666
77300542_37447364,count on me,89.044
77300542_37214829,bad romance,118.99
77338603_27808729,i wont give up,136.703
77338603_42056015,breakaway,131.0
77338603_31663460,wanted,169.784
77338603_43494379,fuckin perfect,182.015
77338603_24615478,i wont give up,136.703
77338603_27807195,clarity,128.0
77338603_33692756,say something great big,141.284
77338603_25939832,do you hear what i hear,101.529
77338603_28138502,the a team,84.996
77338603_24757299,bubbly,127.97
77385484_43438875,danny boy,164.939
77385484_43166284,danny boy,164.939
77385484_43167344,danny boy,164.939
77385484_43777038,danny boy,164.939
77385484_43170897,danny boy,164.939
77385484_43783671,my heart will go on,99.195
77385484_43772275,danny boy,164.939
77385484_43778876,my heart will go on,99.195
77385484_48745786,danny boy,164.939
77385484_48747443,danny boy,164.939
77415943_41321035,let it go,147.464
77415943_30442249,let it go,147.464
77415943_34064412,let it go,147.464
77415943_31254035,cups pitch perfect,129.964
77415943_39464440,happy,83.096
77415943_37586772,happy,83.096
77415943_32597580,my favorite things,114.591
77415943_30352980,call me maybe,120.069
77415943_30352182,let it go,147.464
77415943_31583003,call me maybe,120.069
77449629_23544584,brave,185.063
77449629_26208635,all i want for christmas,150.277
77449629_32413581,let it go,147.464
77449629_26083235,brave,185.063
77449629_47847742,stay with me,84.094
77449629_35591756,more than this,151.978
77449629_24871798,clarity,128.0
77449629_27513719,she will be loved,102.002
77449629_23541651,fuckin perfect,182.015
77449629_21351267,she will be loved,102.002
77597618_42489645,call me maybe,120.069
77597618_42489007,want u back,97.939
77597618_43918429,i believe i can fly,120.179
77597618_42109612,down,85.003
77597618_43119595,if i aint got you,118.393
77597618_35166166,burn,184.353
77597618_42106731,demons,89.938
77597618_42108945,always be my baby,78.946
77597618_42106972,before he cheats,147.905
77597618_42108002,wanted,169.784
77647818_43947707,have i told you lately,143.78
77647818_43947025,have i told you lately,143.78
77647818_43012812,have i told you lately,143.78
77647818_42525285,have i told you lately,143.78
77647818_42006361,happy,83.096
77647818_31647031,just when i needed you,96.717
77647818_33318408,somewhere only we know,172.015
77647818_36048424,i hope you dance,151.328
77647818_24656621,hallelujah,147.986
77647818_28210372,you are so beautiful,101.038
77695154_44967746,human,94.01
77695154_46399179,let it go,147.464
77695154_26505874,kiss me ,149.936
77695154_46398624,because of you,140.039
77695154_26507304,do you hear what i hear,101.529
77695154_26508010,because of you,140.039
77695154_44614600,i believe i can fly,120.179
77695154_45767590,jesus take the wheel,76.572
77695154_21779428,jesus take the wheel,76.572
77695154_44609555,human,94.01
77716090_33150907,let it go,147.464
77716090_35704908,part of your world,89.357
77716090_30507293,let it go,147.464
77716090_29525199,summertime sadness,111.968
77716090_31463962,hey there delilah,103.973
77716090_30431559,let it go,147.464
77716090_33278101,part of your world,89.357
77716090_27994463,apologize,117.995
77716090_33280450,under the sea,99.722
77716090_27994088,radioactive,136.245
77729004_27800253,faith,95.846
77729004_26145586,all the small things,148.726
77729004_33864067,stand by me,118.068
77729004_41038947,i believe i can fly,120.179
77729004_39245448,hey there delilah,103.973
77729004_33863347,aint no sunshine,79.593
77729004_26143956,blurred lines,120.002
77729004_26150961,home phillip phillips,121.029
77729004_29585917,all the small things,148.726
77729004_33215855,hey there delilah,103.973
77980573_41548531,part of your world,89.357
77980573_48717677,o holy night,77.368
77980573_41548799,wind beneath my wings,123.694
77980573_41550304,crazy patsy,107.765
77980573_22284180,part of your world,89.357
77980573_41550062,cups pitch perfect,129.964
77980573_48715636,more than words,91.769
77980573_48717115,my heart will go on,99.195
77980573_48719604,part of your world,89.357
77980573_48151805,ill be,159.909
78041676_35501945,kryptonite,99.01
78041676_35507204,behind blue eyes,128.592
78041676_49217899,baby i love your way,147.518
78041676_34215565,landslide,159.375
78041676_27198955,blue christmas,113.96
78041676_25025795,never say never,92.024
78041676_24394643,the little drummer boy,112.66
78041676_23679302,this little light of mine,111.91
78041676_23684776,kryptonite,99.01
78041676_23683484,twist and shout,124.631
78050648_34576613,let it go,147.464
78050648_34849938,breakaway,131.0
78050648_34579529,the climb,161.074
78050648_34753247,songbird,184.298
78050648_34578809,let it go,147.464
78050648_34748270,american pie,138.317
78050648_34747160,let it go,147.464
78050648_34744958,i wont give up,136.703
78050648_34749268,reflection,131.037
78050648_34750263,i dreamed a dream,90.488
78161487_42100993,you are not alone,119.878
78161487_24036833,you are not alone,119.878
78161487_48491531,twinkle twinkle,121.072
78161487_24572844,because of you,140.039
78161487_24114768,you are not alone,119.878
78161487_21519656,beautiful,92.977
78161487_34032421,pompeii,127.435
78161487_31802118,say something great big,141.284
78161487_21518243,a thousand miles,94.931
78161487_24116054,all i want for christmas,150.277
78183598_35018264,just when i needed you,96.717
78183598_47350508,amazing grace elvis,183.461
78183598_47298066,always on my mind,73.336
78183598_32967049,georgia on my mind,75.065
78183598_47610215,house of the rising sun,117.2
78183598_46146618,blue christmas,113.96
78183598_29065307,aint no sunshine,79.593
78183598_32828001,house of the rising sun,117.2
78183598_36594705,sitting on the dock of the bay,103.621
78183598_29804696,let her go,74.897
78231051_36510988,say something great big,141.284
78231051_47152443,say something great big,141.284
78231051_28115065,house of the rising sun,117.2
78231051_21959870,total eclipse of heart,130.276
78231051_40402737,rehab,124.948
78231051_28266988,all the man i need,150.888
78231051_24896556,name,134.17
78231051_24895360,all i want for christmas,150.277
78231051_46186816,feel like makin love,85.126
78231051_28272004,grenade,110.443
78312645_23063994,hallelujah,147.986
78312645_22613435,its time imagine dragons,105.009
78312645_23059875,because of you,140.039
78312645_22610582,radioactive,136.245
78312645_22611630,kryptonite,99.01
78312645_23062232,this love,131.974
78312645_26830501,let her go,74.897
78312645_22027625,safe and sound capital,117.948
78312645_22612836,one of us,82.228
78312645_23067089,my heart will go on,99.195
78371327_48616874,let it go,147.464
78371327_48615109,clarity,128.0
78371327_37945322,counting stars,122.017
78371327_38475759,let it go,147.464
78371327_48618244,cant remember to forget,137.968
78371327_23458155,demons,89.938
78371327_39385417,let it go,147.464
78371327_37946561,let it go,147.464
78371327_22531079,safe and sound capital,117.948
78371327_23364937,demons,89.938
78397516_42003914,i wont give up,136.703
78397516_41975900,adore you,119.759
78397516_42004658,airplanes,93.033
78397516_42810647,cant fight this feeling,156.344
78397516_41054151,america the beautiful,78.709
78397516_41974542,somewhere only we know,172.015
78397516_41971491,hey there delilah,103.973
78397516_41974578,apologize,117.995
78397516_41054289,danny boy,164.939
78397516_41055439,this little light of mine,111.91
78420221_42385230,true colors,76.669
78420221_39162449,over the rainbow,85.6
78420221_44299377,she will be loved,102.002
78420221_44070101,part of your world,89.357
78420221_42606249,if i aint got you,118.393
78420221_38363929,just the way you are,109.012
78420221_38089509,all out of love,108.381
78420221_21598386,the rose,106.05
78420221_43890214,dont know why,88.174
78420221_42080896,you are so beautiful,101.038
78611032_49728006,the climb,161.074
78611032_49732513,let her go,74.897
78611032_49712266,let it go,147.464
78611032_50797549,my heart will go on,99.195
78611032_49730360,adore you,119.759
78611032_49725405,happy,83.096
78611032_50063669,hallelujah,147.986
78611032_49736424,burn,184.353
78611032_50323468,demons,89.938
78611032_50325164,fireflies,90.002
78639180_35601409,let it go,147.464
78639180_35599683,when i was your man,72.795
78639180_35503447,jesus take the wheel,76.572
78639180_35401644,wind beneath my wings,123.694
78639180_35402068,my heart will go on,99.195
78639180_35400945,part of your world,89.357
78639180_36620567,let it go,147.464
78639180_48622111,stay,85.913
